id,text,label,mode
Ses05M_script03_2_F026,You always had a weak head.,neutral,test
Ses05M_script03_2_M028,I do believe that I have said already that I had three minuet liquor glasses of brandy in the entire evening.  A child of two couldn't get drunk of that.,angry,test
Ses05M_script03_2_M029,"Oh, really?  How about a child of three, or child of six, what about a child of nine?",angry,test
Ses05M_script03_2_F028,Not- Would you shut up.,angry,test
Ses05M_script03_2_M030,"You know, we could get a really good debate going on about this.  You know intemperate tots.",angry,test
Ses05M_script03_2_F029,"You're not very funny, dear.  You better have some more brandy.",frustrated,test
Ses05M_script03_2_M031,You know what?  That's a very good idea.  I think I will.,angry,test
Ses05M_script03_2_M032,"You better turn that off, I think.",angry,test
Ses05M_script03_2_M033,Because it's very late and you'll disturb the people upstairs.,angry,test
Ses05M_script03_2_M034,"Well, there are people downstairs, I suppose.",angry,test
Ses05M_script03_2_M035,This is no time of the year for Tunis.,angry,test
Ses05M_script03_2_M036,I do I shall do no such thing.,angry,test
Ses05M_script03_2_F034,Very well.  If you have to be boorish and idiotic.,angry,test
Ses05M_script03_2_M037,Turn it off.  It's driving me mad.,angry,test
Ses05M_script03_2_F035,You are far too temperamental.  Try to control yourself.,angry,test
Ses05M_script03_2_M038,Turn it off!,angry,test
Ses05M_script03_2_F036,Go away!  Go away!  I- I hate you.,angry,test
Ses05M_script03_2_M039,Very amusing indeed.,angry,test
Ses05M_script03_2_F037,"You know what, I'm sick and tire of listening to you.  You're a-- You're a total sadistic bully.",angry,test
Ses05M_script03_2_M040,Ja! Very funny.,angry,test
Ses05M_script03_2_F038,"Stop.  Would you just go away?  I mean, you're conceited, and overbearing, and utterly impossible.",angry,test
Ses05M_script03_2_M041,"You are a vile tempered, wicked living, evil little beast.  And I hope I never set eyes on you ever again.",angry,test
Ses05M_script03_2_F039,This is the end! Do you understand me? This is the end.,angry,test
Ses05M_script03_2_M042,"Oh, you're not going like this.",angry,test
Ses05M_script03_2_F040,"Yes, I am. Let go with me",angry,test
Ses05M_script03_2_M043,"[GARBAGE] No, you're not.",angry,test
Ses05M_script03_2_F041,"You are a cruel fiend and I-I loath you.  I thank God I realized who you are before I decided to marry you again.  Oh my God, never!",angry,test
Ses05M_script03_2_M044,oh! Marry you again? I wouldn't marry you again if you came crawling to me on bended knee.,angry,test
Ses05M_script03_2_F042,Beast,angry,test
Ses05M_script03_2_M045,You're a wicked little vampire.  And I pray to God I never set eyes on you again as long as I live.,angry,test
Ses05M_script03_2_F043,Brute,angry,test
Ses05M_script03_2_F044,pig,angry,test
Ses05M_script01_1b_F000,What's he going to say?  Maybe we ought to tell him before he sees it.,sad,test
Ses05M_script01_1b_M001,He was out here when it broke.,sad,test
Ses05M_script01_1b_M002,About four this morning.  I heard it crack and I looked out the window and he was standing right there when it cracked.,sad,test
Ses05M_script01_1b_M003,"I don't know.  But after he saw it, he ran back into the house and started crying in the kitchen.",sad,test
Ses05M_script01_1b_M004,No.  I figured it was best to leave him alone.,sad,test
Ses05M_script01_1b_M005,"Yes, yes he is.  I don't know the meaning in it.  But I know one thing, mom, we made a terrible mistake with Dad.",sad,test
Ses05M_script01_1b_M008,I don't want to argue with him.  But it's time that he knows that nobody else believes that Larry's alive. I mean,frustrated,test
Ses05M_script01_1b_M009,"Why shouldn't he dream about him, walk the nights waiting for him?  Do we contradict him?  Do we say outright that we don't have any hope anymore?  That we haven't had any hope for a long time?",frustrated,test
Ses05M_script01_1b_M010,"For Gods sake, three years!  Nobody comes back after three years.  It's insane!",frustrated,test
Ses05M_script01_1b_F012,"The trouble is the God damn newspapers, I mean, ea- each week a new boy turns up out of nowhere.  So the next one is gonna be Larry.  So you--",frustrated,test
Ses05M_script01_1b_M012,"All right.  All right, just listen.",frustrated,test
Ses05M_script01_1b_M016,You know it's not just my business.,frustrated,test
Ses05M_script01_1b_F016,"What do you want me to do?  I mean, You're old enough to know your own mind.",frustrated,test
Ses05M_script01_1b_M017,So it's all right then?  I should just go ahead with it?,frustrated,test
Ses05M_script01_1b_M019,"Isn't it your business, too, if I tell dad and he throws a fit about it?  You have such a talent for ignoring things.",angry,test
Ses05M_script01_1b_F018,"I ignore what I got to ignore.  I mean, the girl is Larry's girl.",frustrated,test
Ses05M_script01_1b_M020,She's not Larry's girl.,angry,test
Ses05M_script01_1b_M021,"I don't know why it is but every time I reach out for something that I want, I have to pull back because it might hurt somebody else, my whole bloody life, time after time, after time.",frustrated,test
Ses05M_script01_1b_M022,what to hell with that!,angry,test
Ses05M_script01_1b_F022,Have you asked Annie yet?,neutral,test
Ses05M_script01_1b_F023,"Well, how do you know she'll marry you?  Maybe she feels like your father does.",neutral,test
Ses05M_script01_1b_M025,"I'll find out and then we'll thrash it out with dad, all right?  Mom, don't avoid me.",frustrated,test
Ses05M_script01_1b_F024,The trouble is you don't see enough women.  You never did.,neutral,test
Ses05M_script01_1b_M026,"So what, I'm not fast with women?",frustrated,test
Ses05M_script01_1b_M027,Because it is.,frustrated,test
Ses05M_script01_1b_F026,"Well, that's a good reason.  But it don't mean a thing. I mean, You haven't seen her since you went to war.  It's been five years.",neutral,test
Ses05M_script01_1b_M028,"[garbage] I don't know.  It's just,",frustrated,test
Ses05M_script01_1b_M029,"she's who I know best. I know her since I- I was a kid I grew up with her.  When I think of somebody for my wife these days, I I think of Annie.  What do you want, a diagram?",frustrated,test
Ses05M_script01_1b_F027,"No I don't want a-  Your father thinks he's coming back, Chris.  If you marry that girl, you're pronouncing him dead.",frustrated,test
Ses05M_script01_1b_F028,"Now, what's going to happen to your father, do you know?  I don't.",sad,test
Ses05M_script01_1b_M030,"All right then, mom.",frustrated,test
Ses05M_script01_1b_M031,"I've given it three years of thought.  I had hoped if I waited, dad would've forgotten him by now and we could have a- a regular wedding and everybody happy.",angry,test
Ses05M_script01_1b_M032,But if that can't happen then I'll just get out.,angry,test
Ses05M_script01_1b_M033,"I'll get out.  I'll go get married someplace else, I- I'll live someplace else, maybe New York.",angry,test
Ses05M_script01_1b_F031,Are you crazy?,angry,test
Ses05M_script01_1b_M035,The business?  The business doesn't inspire me.,angry,test
Ses05M_script01_1b_F033,Must you be inspired?,angry,test
Ses05M_script01_1b_M036,"Yeah, I'd like one hour a day.  If I have to grub for money all day long, I'd like to go home to something beautiful.  I'd like a family.  I'd like some kids.",angry,test
Ses05M_script01_1b_F034,You don't want to think like that.,angry,test
Ses05M_script01_1b_F035,"All right.  But don't think like that because what the hell did we work for, Chris?  All of this, all of it, it's all just for you.",frustrated,test
Ses05M_script01_1b_M039,"I know that, mom.  Just you help me stay here.",frustrated,test
Ses05M_script01_1b_M040,"Well, I am thinking like that.",angry,test
Ses05M_script01_1b_F037,"I don't understand you, do I?",frustrated,test
Ses05M_script01_1b_M041,"No, you don't.  I'm a pretty tough guy.",angry,test
Ses02M_impro08_M000,All right. Customer service this is Steve.,neutral,train&valid
Ses02M_impro08_F000,"Hi. Thank you so much, you're a real person, right, you're not like a recording?",excited,train&valid
Ses02M_impro08_F001,"Okay. Before I get into it, um your menu or whatever like where you choose the different thing depending on the-",excited,train&valid
Ses02M_impro08_F002,"it leads you around in circles, you can't, there is no way to like get to a real person if you don't already know how to get to there.",excited,train&valid
Ses02M_impro08_M002,"Right. No, yes I know. It is-It is a little frustrating.",neutral,train&valid
Ses02M_impro08_F003,"So is there any way to like bypass that because that is so, like I've been going around in circles",frustrated,train&valid
Ses02M_impro08_F004,"like press nine, press zero, press back to the menu, like I can't get through to what I'm supposed to get through to.",frustrated,train&valid
Ses02M_impro08_M003,"I- I'll give you a little hint, next time if it asks if you're on a rotary phone you know, just stay on the line instead of - instead of hitting one or two to say if you're like on a touch tone",neutral,train&valid
Ses02M_impro08_M004,"pretend like your on a rotary phone, goes straight through to a person.",neutral,train&valid
Ses02M_impro08_F005,"Okay. Oh, that would just make it so much better, 'cause I cannot handle it's just like oh, my God I can't sit here any longer and talk to this lady with this pleasant voice.",frustrated,train&valid
Ses02M_impro08_M005,I know they don't tell you that kind of thing.,neutral,train&valid
Ses02M_impro08_F006,"Sorry. Okay. Um-, yes",neutral,train&valid
Ses02M_impro08_F007,"Thank you very much. Um  So I have a charge on my credit card that, um, isn't mine.",neutral,train&valid
Ses02M_impro08_F008,"Uh, I don't know where it came from and it's actually quite large, and I don't have the money for it so",neutral,train&valid
Ses02M_impro08_F009,it really freaks me out when I got my bill because it was like I don't -- I didn't spend this. This is not my charge.,frustrated,train&valid
Ses02M_impro08_M007,"Yea. All right. Well, let me-let me look it up here for a second. Uh, so i think",neutral,train&valid
Ses02M_impro08_F010,"Okay, it was um- at the [GARBAGE] sorry, it was at a department store, I think it was Macy's or something",neutral,train&valid
Ses02M_impro08_M008,"Okay, Alright, yeah. I- I see it on here.",neutral,train&valid
Ses02M_impro08_F011,"and it was like something like eight hundred dollars. I don't remember. It was just a lot and I have thing in front of me right now, but-",frustrated,train&valid
Ses02M_impro08_M009,"All right. Well, you know that's, that's what we have all of our protection plans for and everything like that so I mean it's",neutral,train&valid
Ses02M_impro08_M010,it- it'll work out fine.,neutral,train&valid
Ses02M_impro08_M011,"Yes, we'll get- we'll get rid of it right now. I mean just we're going to have to have you, um, submit something you know, we're going to have to have you mail something in for us, okay.",neutral,train&valid
Ses02M_impro08_M012,"So- So you can um find that application. You have the Internet, you can go to our website.",neutral,train&valid
Ses02M_impro08_M013,Yeah. Yeah. You get the form right now. and- yeah,neutral,train&valid
Ses02M_impro08_M014,"We could mail it to you as well, but-",neutral,train&valid
Ses02M_impro08_M015,"Right. You can go online, print it out, and just fill out the form and um- send it to us um- you know,  regarding the grievance and-",neutral,train&valid
Ses02M_impro08_M016,and it'll get taken off um- no problem you know,neutral,train&valid
Ses02M_impro08_F016,'Cause I-I just don't know how someone could have gotten my charge information,frustrated,train&valid
Ses02M_impro08_M017,Right. I mean we might,neutral,train&valid
Ses02M_impro08_M018,Okay.,neutral,train&valid
Ses02M_impro08_M019,"Uh, I mean have you been shopping around on the Internet and stuff? I mean that you gave-",neutral,train&valid
Ses02M_impro08_F019,I did buy one thing on ebay I don't know that might-,neutral,train&valid
Ses02M_impro08_M020,"Uh-ha, I mean usually sites are pretty well protected but sometimes I mean information gets out, so",neutral,train&valid
Ses02M_impro08_M021,so it is a little a little hard in that situation if you want -- you know you can -um- we can- we can issue another credit card.,neutral,train&valid
Ses02M_impro08_M022,"Yeah, yeah. Maybe we'll, uh-",neutral,train&valid
Ses02M_impro08_M023,it's a different number and everything,neutral,train&valid
Ses02M_impro08_M024,Yeah. yeah.,neutral,train&valid
Ses02M_impro08_M025,"Yes, um but  for- for that- for that charge we will need you to send something in but we can get you processed immediately for this, for this, for this new card. It still goes to the same address, right?",neutral,train&valid
Ses02M_impro08_M026,Okay. All right. Then we'll get it sent out there. And,neutral,train&valid
Ses02M_impro08_F023,Great.,happy,train&valid
Ses02M_impro08_M027,And you know just I mean be careful in the future if um,neutral,train&valid
Ses02M_impro08_F024,Yeah.,happy,train&valid
Ses02M_impro08_M028,if you're ever online or anything like that I mean just make sure it's a secure site and,neutral,train&valid
Ses02M_impro08_M029,"and never you know, give it to anyone out, never even give out your number to any like unreliable company that you haven't heard of or anything like that, all right? Because, um, we want to- we definitely want to help you out, but-",neutral,train&valid
Ses02M_impro08_F025,"Right, right.",neutral,train&valid
Ses02M_impro08_F026,"Okay, great.",neutral,train&valid
Ses02M_impro08_F027,"Yeah, totally.",neutral,train&valid
Ses02M_impro08_M030,you know it gets- it gets difficult you know so Alright.,neutral,train&valid
Ses02M_impro08_F028,Well thank you so much. You've been very helpful. I really appreciate it.,happy,train&valid
Ses02M_impro08_M031,"Alright Yes, I'm sorry for all the inconvenience but we'll get it taken care of.",neutral,train&valid
Ses02M_impro08_F030,Thank you very much bye.,happy,train&valid
Ses02F_script02_2_M000,"Well, so what do you think?",excited,train&valid
Ses02F_script02_2_F000,About what?,neutral,train&valid
Ses02F_script02_2_M001,What I was saying.,neutral,train&valid
Ses02F_script02_2_F001,It's ridiculous.,frustrated,train&valid
Ses02F_script02_2_M002,It certainly is not.  It's slightly exaggerated scientific fact.,neutral,train&valid
Ses02F_script02_2_M003,"Well, I'm not the only one.  Look at all these people.",neutral,train&valid
Ses02F_script02_2_M005,"Carla, can I ask you something?  Don't take this wrong, but are you having your period?",neutral,train&valid
Ses02F_script02_2_F005,"God damn it, Augie, don't ask me that.  I hate it when you ask me that.  You always ask me that.  It's insulting.",angry,train&valid
Ses02F_script02_2_M006,"Well, what's bugging you?",frustrated,train&valid
Ses02F_script02_2_F006,We just have different ideas of what this evening is supposed to look like.,angry,train&valid
Ses02F_script02_2_M007,"There's nothing to it.  We come here, the grunion arrive, they do their little fish business, we go ooh, ah, look at the fish.  They go home. We go home.",neutral,train&valid
Ses02F_script02_2_F007,"For heaven sake, we're not going to see the grunions.",frustrated,train&valid
Ses02F_script02_2_M008,Why not?,frustrated,train&valid
Ses02F_script02_2_F008,"We never do, do we?  I mean, have we ever?",frustrated,train&valid
Ses02F_script02_2_M009,We've missed them twice.  That's not ever.,neutral,train&valid
Ses02F_script02_2_F009,Twice is every time we've tried. That's ever.,frustrated,train&valid
Ses02F_script02_2_M010,"Well, we'll see them this year.",neutral,train&valid
Ses02F_script02_2_F010,"No, we won't.  It's pointless.  It's like waiting up to see Santa Claus.",frustrated,train&valid
Ses02F_script02_2_F011,"I mean, I feel like my whole life is gonna be spent standing on the beach with my eyes wide open and my hands clasped expectantly waiting for the fish to show up.  And the fish won't show up.",angry,train&valid
Ses02F_script02_2_M011,I thought you wanted to see it.,frustrated,train&valid
Ses02F_script02_2_F012,You don't understand anything I'm saying.,frustrated,train&valid
Ses02F_script02_2_M012,"No, of course not.",frustrated,train&valid
Ses02F_script02_2_F013,I did want to see it.  I always do.  I keep thinking that this is gonna be the time and it never is.,frustrated,train&valid
Ses02F_script02_2_M013,It's just fish.  Nothing to get traumatized about.,neutral,train&valid
Ses02F_script02_2_M014,"All right.  Look, I've been trying to work this backwards, but I cannot seem to figure out the exact moment that we took a turn for the worst.",frustrated,train&valid
Ses02F_script02_2_M016,"You said, ""Hey the grunion are running tonight.""  I said, ""Great, let's go.  I feel lucky.""",neutral,train&valid
Ses02F_script02_2_M017,"Okay, so I'm putting on my jacket, putting out the animals, getting the car out of the garage--",neutral,train&valid
Ses02F_script02_2_F015,"Do you remember the first time we came to see it?  It was about four years ago, right after we got married.",sad,train&valid
Ses02F_script02_2_F016,"I thought I was pregnant, you had a bottle of champagne, but no glasses.  You asked me to dance, so we kicked off our shoes and you popped the cork.",sad,train&valid
Ses02F_script02_2_F017,"And while we were dancing, you said the softest, most intimate things to me right into my ear so that I could feel them as much as hear them.",sad,train&valid
Ses02F_script02_2_F018,"And I remember thinking, this is it.  You know, at last--at last I am as happy as I am supposed to be.",sad,train&valid
Ses02F_script02_2_M018,Wait a minute.  I've got it.,neutral,train&valid
Ses02F_script02_2_F019,"Just dancing barefoot in the sand, drinking champagne out of the bottle.",sad,train&valid
Ses02F_script02_2_M019,"It was in the car, right?  Driving past the Knickerbocker Liquor Locker, you said, ""let's get some champagne,"" and I said, ""time's a wasting"" or something like that, right?",neutral,train&valid
Ses02F_script02_2_M020,"Yeah, of course, I see it now.  You want this to be like that other time, right?  That's it, right?",neutral,train&valid
Ses02F_script02_2_F020,I'd rather not remember some things.  I would rather not hope for some things.,sad,train&valid
Ses02F_script02_2_M021,"Okay, yeah, sure, I see it now.  Listen, you wanna dance?",neutral,train&valid
Ses02F_script02_2_F021,No.,sad,train&valid
Ses02F_script02_2_M022,You want me to go get some champagne?,neutral,train&valid
Ses02F_script02_2_F022,No.,sad,train&valid
Ses02F_script02_2_M023,Take off our shoes?,neutral,train&valid
Ses02F_script02_2_M024,"Well, what?  You want me to breathe in your ear?",frustrated,train&valid
Ses02F_script02_2_F024,No.,sad,train&valid
Ses02F_script02_2_M025,You wanna get married again?,frustrated,train&valid
Ses02F_script02_2_F025,No.,frustrated,train&valid
Ses02F_script02_2_M026,What?  What?  You want a divorce?,frustrated,train&valid
Ses02F_script02_2_F026,No.,frustrated,train&valid
Ses02F_script02_2_M027,A vacation?,frustrated,train&valid
Ses02F_script02_2_F027,No.,frustrated,train&valid
Ses02F_script02_2_M028,"A new carpet?  A poodle?  Ice cream?  Back rub?  A suicide pact?  What?  What?  Carla, what the hell do you want?",frustrated,train&valid
Ses02F_script02_2_M029,"Well, welcome to the human race.  Do you think this is what I had in mind when I proposed?  That four years down the road, we'd be at the beach yelling at each other over fish?",angry,train&valid
Ses02F_script02_2_M031,"No, Carla, I'm just like you.  I thought it was gonna be all peaches and roses and sand in our toes and wind in our hair and the fish will always come and the bills will pay themselves and we'll have three fat rosy kids and ha, ha, baby, the joke's on us",sad,train&valid
Ses02F_script02_2_M032,"'cause you know what you get, Carla?  You know what you get?  This.",frustrated,train&valid
Ses02F_script02_2_M033,"Yes, it is.",neutral,train&valid
Ses02F_script02_2_M034,Right.,neutral,train&valid
Ses02F_script02_2_F031,Well.  This isn't anything like I thought anything would be like.,sad,train&valid
Ses02F_script02_2_M035,"I know, me neither.",sad,train&valid
Ses02F_script02_2_M036,I'm doing the best I can.,sad,train&valid
Ses02F_script02_2_F033,"I know that, Augie.  Really, I do.",sad,train&valid
Ses02F_script02_2_F034,"I know that you meant this to be special and nice and the sand and the moon and all, but I just couldn't help thinking about being somewhere else.",sad,train&valid
Ses02F_script02_2_M037,Maybe if you were with somebody else too.,sad,train&valid
Ses02F_script02_2_F035,I didn't say that.,sad,train&valid
Ses02F_script02_2_M038,"No, I know.  But still.  I know I don't make you happy.",sad,train&valid
Ses02F_script02_2_F038,You're the one who probably wishes you were with someone else.  Someone who--you'd rather enjoy yourself and didn't take everything so hard.,sad,train&valid
Ses02F_script02_2_M041,"I don't know.  It seemed like a pretty good spot to me.  I mean, look at the view you have of the moon from here.",happy,train&valid
Ses02F_script02_2_M042,"Well, look what we have here.",happy,train&valid
Ses02F_script02_2_F041,"Augie, you brought refreshments.",happy,train&valid
Ses02F_script02_2_M043,It's not champagne.,happy,train&valid
Ses02F_script02_2_F042,"Well, then we don't need glasses.",happy,train&valid
Ses02F_script02_2_F043,No.  I think you might be right.  Maybe this is the spot after all.,happy,train&valid
Ses02F_script02_2_F044,"Augie, I'm sorry.",sad,train&valid
Ses02F_script02_2_M045,Shh.  If we're very quiet the fish might come.,happy,train&valid
Ses02F_script02_2_F045,Or not.,happy,train&valid
Ses02F_script02_2_M046,Or not.,happy,train&valid
Ses02F_script02_1_M000,What time is it?  They're supposed to run around midnight.,excited,train&valid
Ses02F_script02_1_M001,"This is great, isn't it?  Look at the night we've got here, couldn't be better.",excited,train&valid
Ses02F_script02_1_M002,"I would have liked to have gone a little further up the coast to get away from the lights and the people, but I was afraid we'd miss it.",excited,train&valid
Ses02F_script02_1_M003,How you doing?,excited,train&valid
Ses02F_script02_1_M004,Is that--no--is that just foam?  I can't even tell.,excited,train&valid
Ses02F_script02_1_M005,"Well, I guess we can tell, it probably isn't right?  Probably be unmistakable don't you think?",excited,train&valid
Ses02F_script02_1_M006,"How you doing?  Aw, you know what I forgot?  I forgot to bring my flashlight.  Oh, how could I be so stupid?  I should've brought my flashlight.",excited,train&valid
Ses02F_script02_1_F001,What flashlight?,neutral,train&valid
Ses02F_script02_1_M009,"Oh, well sure.",neutral,train&valid
Ses02F_script02_1_M010,"Right, of course.  Our flashlight.  Mine and yours.  I mean, me flashlight is su flashlight naturally.",neutral,train&valid
Ses02F_script02_1_M012,"I wonder, do they always run during a full moon?  I can't remember if it was full last year.  Do you remember?",neutral,train&valid
Ses02F_script02_1_F005,Yeah.,neutral,train&valid
Ses02F_script02_1_M013,"You cold?  Do you want my jacket?  Oh, we should've brought the blanket.  Our blanket.",neutral,train&valid
Ses02F_script02_1_M014,"This is great, isn't it?  A six pack would be just the ticket right now.",excited,train&valid
Ses02F_script02_1_M015,I can't believe I forgot.  I'm like a kid.  It's amazing I got out of the house with my fly zipped.,excited,train&valid
Ses02F_script02_1_M016,You think they can hear us talk?  Or feel the vibrations in the sand when we move around?,excited,train&valid
Ses02F_script02_1_M017,Do you want my jacket?,neutral,train&valid
Ses02F_script02_1_F007,"It's after eleven, let's just go home.",frustrated,train&valid
Ses02F_script02_1_M019,Right.,neutral,train&valid
Ses02F_script02_1_M020,That's my point too.,neutral,train&valid
Ses02F_script02_1_M021,No. No. That's not my point.  The point is there's no point in coming down if we just leave.  Don't you want to see it?,neutral,train&valid
Ses02F_script02_1_M024,"Think about the people in Kansas, they had to get plane tickets and hotel reservations to see this.  We live forty minutes away.  It's too good to pass up.",excited,train&valid
Ses02F_script02_1_F013,"Pass up what?  These little fish swim onto the beach, they flop around, and swim away.  And then they die.",frustrated,train&valid
Ses02F_script02_1_M025,"Yeah, but that moment on the beach, is the highlight of their little lives.  All that flopping is laying eggs or what do you--spawning or mating.  I mean,",excited,train&valid
Ses02F_script02_1_M026,this is a big night for these guys.  Life's last orgy.,excited,train&valid
Ses02F_script02_1_F014,"What are you so excited about?  I mean, it's not a moon landing we're talking about here.  It's fish.  It's a fish nobody even eats.",frustrated,train&valid
Ses02F_script02_1_M027,Yeah they do.,frustrated,train&valid
Ses02F_script02_1_F015,"Ah, Augie.",frustrated,train&valid
Ses02F_script02_1_M028,Alright.  But it's fish that do something that none of the other fish do.  Like the swallows returning to Capistrano or the lemmings throwing themselves off the cliffs.,excited,train&valid
Ses02F_script02_1_F016,I'm just not.,frustrated,train&valid
Ses02F_script02_1_M031,"I don't get it.  The first time we came here, you said it was the best night of your life.",neutral,train&valid
Ses02F_script02_1_F018,"Last year, you will also remember our shoes got wet, I got sand in my panties, you got a sore throat, we got in a big fight over nothing, and we didn't see the grunions.",frustrated,train&valid
Ses02F_script02_1_M033,We weren't in a good spot.,neutral,train&valid
Ses02F_script02_1_F019,We didn't see them the first time either.,neutral,train&valid
Ses02F_script02_1_M035,There is that--no that's just seaweed isn't it?,excited,train&valid
Ses02F_script02_1_M036,"Oh man, this is great, isn't it?  I wouldn't miss this for anything.  Here, think about this, all right, I know you're not interested, but think about this.",excited,train&valid
Ses02F_script02_1_M039,"all as one, this time release instinctual little firecracker went off and they all turned and formed a line as long as the California coast and started swimming.  And they're swimming right now as if that's all that matters.",excited,train&valid
Ses02F_script02_1_M040,It's like single mindedness with no mind.  It's urgency that's pure urge.  They don't know what drives them.  They don't ask it a question or give it a name.,excited,train&valid
Ses02F_script02_1_M041,"They just turn as one and start the swim that brings them right here to where we stand, for a massive celebration of sex and death.",excited,train&valid
Ses02F_script02_1_M042,"Ah, God, I'm giving myself goose bumps.  Look, all my hairs are popped up.",excited,train&valid
Ses02F_script02_1_M043,"Well, so what do you think?",neutral,train&valid
Ses02F_script02_1_F021,About what?,neutral,train&valid
Ses02F_script02_1_M044,What I was saying.,neutral,train&valid
Ses02M_impro02_F000,I don't want you to go.,sad,train&valid
Ses02M_impro02_M000,"I know, I know. I don't want to go either baby. I love you know. And I'm going to miss you a lot.",sad,train&valid
Ses02M_impro02_F001,"I'm going to miss you too; I don't know what I'm going to do here without you. It's going to be so lonely, and so hard.",sad,train&valid
Ses02M_impro02_F002,I don't want to be a single mom.,sad,train&valid
Ses02M_impro02_M001,"You won't be. I'll be back; I'll be back before you know it. All right, and",sad,train&valid
Ses02M_impro02_F003,but,sad,train&valid
Ses02M_impro02_M002,and,sad,train&valid
Ses02M_impro02_F004,It's dangerous; I mean how can you make sure that you'll,sad,train&valid
Ses02M_impro02_M003,"It's- It's dangerous anywhere, honey. I mean this is -this- I'm just going to go and we'll get it over with,",frustrated,train&valid
Ses02M_impro02_F005,I hope so.,sad,train&valid
Ses02M_impro02_F006,I hope so.,sad,train&valid
Ses02M_impro02_F007,It's going to be really rough.,sad,train&valid
Ses02M_impro02_M007,"You gotta take care of our baby for me, alright?",sad,train&valid
Ses02M_impro02_F008,I'll send you lots of pictures.,sad,train&valid
Ses02M_impro02_M008,"I hope so, because I'm not going to be able to survive without all that. I don't know what I'm going to do.",sad,train&valid
Ses02M_impro02_M009,I've never been - I've never been away from you for two weeks let alone a year.,sad,train&valid
Ses02M_impro02_F009,"Well, just promise me that you going to be safe.",sad,train&valid
Ses02M_impro02_F010,"I mean can't they put you in like, you know kitchen work or something where you won't get",sad,train&valid
Ses02M_impro02_F011,It doesn't make any sense; I don't know why we have to be at war in the first place.,frustrated,train&valid
Ses02M_impro02_M013,there's people that thought it was the right thing to do so now we have to- we have to do what we have to do for our country,sad,train&valid
Ses02M_impro02_M014,"and it'll work out you know, go there and do that. Yeah, I'll be back",neutral,train&valid
Ses02M_impro02_F012,"Will you write me letters, paper ones?",sad,train&valid
Ses02M_impro02_F013,"Our baby needs a dad; you can't leave. Okay, you can't disappear.",sad,train&valid
Ses02M_impro02_M017,"Our baby has a dad, alright. Daddy is going to be back soon.",sad,train&valid
Ses02M_impro02_M018,"I want you to, you know, take lots of video; pictures and I can see you when I get back or while I'm there. I'm going to miss you.",sad,train&valid
Ses02M_impro02_F014,I'll miss you too.,sad,train&valid
Ses02M_impro03_M000,"Oh, you're never going to believe it.",excited,train&valid
Ses02M_impro03_F000,What? What? You look really happy what's going on?,excited,train&valid
Ses02M_impro03_M001,"Well, I finally did it",excited,train&valid
Ses02M_impro03_F001,Finally did what?,excited,train&valid
Ses02M_impro03_F003,"Oh, my Gosh. Well, and did",excited,train&valid
Ses02M_impro03_F004,Did she say yes?,excited,train&valid
Ses02M_impro03_M005,"Yes, she said yes. [LAUGHTER] I know",excited,train&valid
Ses02M_impro03_F005,That's like the most definitive.,excited,train&valid
Ses02M_impro03_F007,I would have thought you would have told me that you were planning on doing this.,excited,train&valid
Ses02M_impro03_F008,"Yea, I guess so. Oh, my Gosh. Was she surprised?",excited,train&valid
Ses02M_impro03_M008,"Yes, yes. You know, she - she was like - I mean, she was happy, you know",excited,train&valid
Ses02M_impro03_M009,"I - I think it was about time, I don't know, maybe. You know what, it's been it's been long enough now.",excited,train&valid
Ses02M_impro03_F010,So what did you do?,happy,train&valid
Ses02M_impro03_M010,"Oh, well, it was -- you know, we were at this- at this concert and yeah",happy,train&valid
Ses02M_impro03_M011,so I-I talked to some of the crew before hand and-,happy,train&valid
Ses02M_impro03_F011,"Oh, You did not.",excited,train&valid
Ses02M_impro03_M012,I-I did.,happy,train&valid
Ses02M_impro03_F012,"Oh, my Gosh. that's so cute",excited,train&valid
Ses02M_impro03_F013,"That's so romantic. Oh, my Gosh. She must have died. That's like one of those things you write into a magazine about like my boyfriend did this. Oh my God.",excited,train&valid
Ses02M_impro03_M014,"I know, so",happy,train&valid
Ses02M_impro03_M015,I got to freak her out.,happy,train&valid
Ses02M_impro03_M016,"No, yes -- so",excited,train&valid
Ses02M_impro03_F014,She must have flipped out.,excited,train&valid
Ses02M_impro03_M017,"Yea, that way she was guaranteed that she could not say no.",happy,train&valid
Ses02M_impro03_F015,Right exactly because you can't say no in front of thousands of people. [LAUGHTER],excited,train&valid
Ses02M_impro03_M018,"No, but it was good.",excited,train&valid
Ses02M_impro03_F016,Did you bring her up on stage too?,excited,train&valid
Ses02M_impro03_M019,"Yes, yes. [LAUGHTER]",excited,train&valid
Ses02M_impro03_F017,"Oh, my Gosh, that's so cute.",excited,train&valid
Ses02M_impro03_M020,"I know it was, I don't know I was really nervous but I'm really - I'm really glad.",excited,train&valid
Ses02M_impro03_F018,Are your parents excited or...?,excited,train&valid
Ses02M_impro03_M021,"Oh yes, they - they you know they love her and so I mean...",happy,train&valid
Ses02M_impro03_F020,"Ooh, that would be fun.",excited,train&valid
Ses02M_impro03_M024,"Yea, yea, I'm not too sure where yet I guess you know, I kind of got to figure some stuff out here first",excited,train&valid
Ses02M_impro03_F023,"Oh my Gosh. I cannot believe you're getting married, that is so cool.",excited,train&valid
Ses02M_impro03_M026,I know.,excited,train&valid
